InvoiceNo,CustomerID,InvoiceDate,order_gmv,items,period
537418,17884,2010-12-06 15:13:00,137.11,66,pre
537419,13495,2010-12-06 15:14:00,510.95,209,pre
537420,17519,2010-12-06 15:18:00,335.3,184,pre
537421,17218,2010-12-06 15:25:00,292.54,131,pre
537422,17812,2010-12-06 15:27:00,217.54999999999998,144,pre
537423,14215,2010-12-06 15:34:00,166.0,104,pre
537424,15602,2010-12-06 15:35:00,92.55000000000001,57,pre
537428,17320,2010-12-06 15:38:00,450.92,210,pre
537429,12748,2010-12-06 15:54:00,82.12,119,pre
537433,12913,2010-12-06 16:36:00,417.62,146,pre
537435,17920,2010-12-06 16:58:00,221.5,82,pre
537440,17869,2010-12-06 17:16:00,214.32,67,pre
537441,13564,2010-12-06 17:26:00,540.0,256,pre
537446,18055,2010-12-07 09:13:00,569.03,201,pre
537447,13963,2010-12-07 09:21:00,151.3,54,pre
537448,17450,2010-12-07 09:23:00,39.599999999999994,6,pre
537456,17450,2010-12-07 09:43:00,1989.2399999999998,780,pre
537457,17511,2010-12-07 09:51:00,1644.94,914,pre
537458,17091,2010-12-07 09:55:00,293.45000000000005,101,pre
537459,17470,2010-12-07 09:57:00,178.4,112,pre
537460,17616,2010-12-07 10:04:00,326.4,128,pre
537461,15649,2010-12-07 10:06:00,510.0,120,pre
537462,17228,2010-12-07 10:06:00,172.64999999999998,89,pre
537463,12681,2010-12-07 10:08:00,1033.52,585,pre
537464,14907,2010-12-07 10:14:00,618.07,234,pre
537465,17735,2010-12-07 10:32:00,454.6,218,pre
537467,16059,2010-12-07 10:36:00,118.25,51,pre
537468,12567,2010-12-07 10:36:00,415.46000000000004,167,pre
537469,17720,2010-12-07 10:43:00,102.0,24,pre
537470,15018,2010-12-07 10:47:00,111.25,21,pre
537471,14344,2010-12-07 10:51:00,17.85,3,pre
537472,12971,2010-12-07 11:11:00,111.53999999999999,126,pre
537476,15838,2010-12-07 11:26:00,957.5,550,pre
537484,14733,2010-12-07 11:30:00,1830.02,680,pre
537489,17017,2010-12-07 11:33:00,511.79999999999995,396,pre
537509,13756,2010-12-07 11:41:00,532.8000000000001,288,pre
537523,14176,2010-12-07 11:45:00,159.55,61,pre
537538,15353,2010-12-07 11:49:00,311.65,131,pre
537567,18119,2010-12-07 11:59:00,181.12,125,pre
537592,17491,2010-12-07 12:18:00,327.4,268,pre
537593,14282,2010-12-07 12:21:00,571.0,300,pre
537594,12647,2010-12-07 12:28:00,596.8,155,pre
537595,13569,2010-12-07 12:29:00,118.32,44,pre
537598,14135,2010-12-07 12:37:00,319.0,80,pre
537599,17954,2010-12-07 12:37:00,19.9,2,pre
537601,17287,2010-12-07 12:43:00,108.78,62,pre
537603,14673,2010-12-07 12:49:00,373.49,213,pre
537604,13488,2010-12-07 13:01:00,1381.92,516,pre
537605,16221,2010-12-07 13:13:00,166.74,52,pre
537606,15002,2010-12-07 13:16:00,631.65,279,pre
537607,15965,2010-12-07 13:18:00,156.19,74,pre
537608,15024,2010-12-07 13:20:00,444.42,235,pre
537609,17675,2010-12-07 13:22:00,617.12,236,pre
537612,13769,2010-12-07 13:28:00,322.3,122,pre
537614,16904,2010-12-07 13:29:00,322.8,137,pre
537615,15898,2010-12-07 13:30:00,139.0,20,pre
537616,16904,2010-12-07 13:30:00,15.9,2,pre
537617,16086,2010-12-07 13:45:00,177.26,76,pre
537618,15061,2010-12-07 13:50:00,2022.1599999999999,956,pre
537619,13786,2010-12-07 13:53:00,230.4,136,pre
537620,13880,2010-12-07 14:00:00,97.8,54,pre
537622,13173,2010-12-07 14:30:00,165.94,114,pre
537623,15858,2010-12-07 14:31:00,383.93,199,pre
537624,12748,2010-12-07 14:41:00,306.84000000000003,171,pre
537625,15180,2010-12-07 14:57:00,87.5,36,pre
537626,12347,2010-12-07 14:57:00,711.79,319,pre
537627,14739,2010-12-07 14:58:00,713.88,476,pre
537628,16293,2010-12-07 15:02:00,378.75,189,pre
537629,17419,2010-12-07 15:03:00,356.87,191,pre
537631,17419,2010-12-07 15:04:00,17.4,12,pre
537634,16775,2010-12-07 15:15:00,231.9,62,pre
537635,16306,2010-12-07 15:18:00,68.1,30,pre
537636,16950,2010-12-07 15:20:00,172.0,32,pre
537646,17591,2010-12-07 15:39:00,406.6,133,pre
537648,12839,2010-12-07 15:48:00,402.61,271,pre
537649,13807,2010-12-07 15:48:00,112.6,36,pre
537650,16125,2010-12-07 15:48:00,289.35,124,pre
537653,17897,2010-12-07 15:54:00,268.73,84,pre
537655,15081,2010-12-07 16:20:00,111.15,57,pre
537657,18102,2010-12-07 16:42:00,9639.12,2790,pre
537658,18102,2010-12-07 16:43:00,395.76,120,pre
537659,18102,2010-12-07 16:43:00,15885.49,3689,pre
537664,15024,2010-12-07 17:05:00,46.8,24,pre
537665,16365,2010-12-07 17:19:00,139.86,101,pre
537667,17870,2010-12-08 08:12:00,326.4,128,pre
537668,14821,2010-12-08 08:43:00,48.800000000000004,20,pre
537669,16863,2010-12-08 08:58:00,164.25,105,pre
537670,13078,2010-12-08 09:07:00,514.39,151,pre
537671,13267,2010-12-08 09:20:00,328.45,145,pre
537672,13050,2010-12-08 09:30:00,328.01,182,pre
537673,12709,2010-12-08 09:49:00,522.7,139,pre
537674,15628,2010-12-08 09:51:00,319.18,250,pre
537676,12386,2010-12-08 09:53:00,258.9,214,pre
537678,16779,2010-12-08 09:56:00,356.90999999999997,133,pre
537680,13599,2010-12-08 10:11:00,253.24,173,pre
537681,13329,2010-12-08 10:11:00,304.2,175,pre
537682,13599,2010-12-08 10:13:00,99.6,72,pre
537683,12921,2010-12-08 10:14:00,365.4,240,pre
537685,18077,2010-12-08 10:21:00,204.87,171,pre
537686,14744,2010-12-08 10:21:00,225.0,148,pre
537688,17406,2010-12-08 10:35:00,702.1,270,pre
537689,15750,2010-12-08 10:36:00,301.52,288,pre
537690,13983,2010-12-08 10:38:00,329.36,220,pre
537691,13842,2010-12-08 10:39:00,310.57,163,pre
537692,14796,2010-12-08 10:40:00,671.21,434,pre
537693,12441,2010-12-08 10:45:00,173.55,121,pre
537694,14901,2010-12-08 10:46:00,158.25,63,pre
537698,13199,2010-12-08 10:51:00,468.68,452,pre
537700,18229,2010-12-08 10:51:00,309.0,68,pre
537707,14032,2010-12-08 10:53:00,303.86,176,pre
537738,17706,2010-12-08 11:02:00,287.08,144,pre
537743,17706,2010-12-08 11:02:00,151.95,65,pre
537751,17706,2010-12-08 11:04:00,38.8,16,pre
537754,16081,2010-12-08 11:16:00,157.6,53,pre
537755,16525,2010-12-08 11:31:00,411.44,198,pre
537757,17975,2010-12-08 11:38:00,314.1,86,pre
537758,16122,2010-12-08 11:41:00,105.72,118,pre
537759,13126,2010-12-08 11:42:00,203.64,108,pre
537760,15973,2010-12-08 11:42:00,307.82,106,pre
537761,13126,2010-12-08 11:43:00,19.799999999999997,12,pre
537762,16558,2010-12-08 12:01:00,569.4,275,pre
537764,16893,2010-12-08 12:06:00,145.93,62,pre
537765,14606,2010-12-08 12:08:00,215.88,81,pre
537766,17677,2010-12-08 12:08:00,651.6,288,pre
537767,15100,2010-12-08 12:09:00,350.4,32,pre
537768,15750,2010-12-08 12:11:00,39.0,20,pre
537769,15021,2010-12-08 12:17:00,205.64000000000001,94,pre
537770,15529,2010-12-08 12:24:00,295.66,176,pre
537771,15498,2010-12-08 12:29:00,450.91999999999996,204,pre
537772,18043,2010-12-08 12:35:00,316.46,172,pre
537773,16016,2010-12-08 12:36:00,382.27,146,pre
537774,14060,2010-12-08 12:40:00,281.0,196,pre
537775,17722,2010-12-08 12:41:00,910.14,525,pre
537780,17324,2010-12-08 12:45:00,127.05,51,pre
537781,17341,2010-12-08 12:46:00,513.6,291,pre
537789,14051,2010-12-08 12:49:00,623.4200000000001,214,pre
537791,16233,2010-12-08 12:51:00,147.39999999999998,12,pre
537792,16385,2010-12-08 12:56:00,148.23000000000002,70,pre
537793,15032,2010-12-08 12:57:00,2746.75,1655,pre
537794,16713,2010-12-08 13:01:00,414.43,189,pre
537795,17213,2010-12-08 13:03:00,312.90000000000003,92,pre
537796,18061,2010-12-08 13:03:00,405.16,248,pre
537799,15916,2010-12-08 13:07:00,142.95,55,pre
537800,12748,2010-12-08 13:08:00,69.78999999999999,75,pre
537801,15221,2010-12-08 13:08:00,403.25,43,pre
537802,13455,2010-12-08 13:11:00,692.94,190,pre
537803,15916,2010-12-08 13:14:00,89.5,10,pre
537804,12748,2010-12-08 13:17:00,130.64000000000001,116,pre
537806,13113,2010-12-08 13:21:00,372.96999999999997,105,pre
537808,15311,2010-12-08 13:23:00,251.09,145,pre
537809,14217,2010-12-08 13:28:00,118.3,26,pre
537810,15032,2010-12-08 13:30:00,23.85,3,pre
537811,17262,2010-12-08 13:30:00,268.86,74,pre
537813,18259,2010-12-08 13:38:00,376.3,116,pre
537815,17676,2010-12-08 13:49:00,300.7,158,pre
537816,16679,2010-12-08 13:51:00,129.75,29,pre
537817,18269,2010-12-08 13:53:00,168.6,76,pre
537818,12766,2010-12-08 13:53:00,1149.29,424,pre
537819,15298,2010-12-08 13:55:00,397.6,286,pre
537822,13523,2010-12-08 14:22:00,566.95,365,pre
537825,15005,2010-12-08 14:36:00,222.5,118,pre
537826,15581,2010-12-08 14:38:00,272.34000000000003,104,pre
537827,15332,2010-12-08 14:43:00,63.0,30,pre
537828,15680,2010-12-08 14:43:00,478.89,331,pre
537829,15498,2010-12-08 14:46:00,525.8,260,pre
537830,13649,2010-12-08 14:46:00,197.8,67,pre
537831,17894,2010-12-08 14:50:00,106.77000000000001,39,pre
537833,13270,2010-12-08 14:53:00,590.0,200,pre
537836,14866,2010-12-08 14:58:00,103.67999999999999,144,pre
537837,13077,2010-12-08 14:59:00,313.72,303,pre
537840,13531,2010-12-08 15:03:00,305.45,103,pre
537841,13848,2010-12-08 15:10:00,320.0,1000,pre
537842,13140,2010-12-08 15:12:00,159.51,75,pre
537843,15713,2010-12-08 15:16:00,171.15,59,pre
537844,17999,2010-12-08 15:17:00,190.34,94,pre
537845,17690,2010-12-08 15:23:00,71.4,12,pre
537846,15347,2010-12-08 15:25:00,201.60000000000002,130,pre
537847,14766,2010-12-08 15:33:00,180.4,64,pre
537848,13777,2010-12-08 15:35:00,180.0,144,pre
537849,13777,2010-12-08 15:35:00,75.0,60,pre
537850,16722,2010-12-08 15:38:00,318.84,316,pre
537851,13758,2010-12-08 15:39:00,356.4,264,pre
537852,17340,2010-12-08 15:56:00,2671.27,1665,pre
537854,13984,2010-12-08 15:58:00,154.8,120,pre
537855,15996,2010-12-08 15:59:00,263.25,95,pre
537859,14030,2010-12-08 16:11:00,670.55,96,pre
537861,16596,2010-12-08 16:18:00,120.65,47,pre
537862,12971,2010-12-08 16:21:00,111.53,71,pre
537863,14030,2010-12-08 16:29:00,5.95,1,pre
537864,16700,2010-12-08 16:34:00,336.94,238,pre
537865,16011,2010-12-08 16:34:00,237.95,125,pre
537866,17655,2010-12-08 16:45:00,676.1,274,pre
537867,16717,2010-12-08 16:48:00,307.25,75,pre
537868,12433,2010-12-08 16:49:00,1867.98,1730,pre
537871,12748,2010-12-08 17:20:00,167.09,123,pre
537879,14243,2010-12-09 08:34:00,213.3,56,pre
537880,12963,2010-12-09 09:14:00,365.8,172,pre
537881,15513,2010-12-09 09:23:00,956.5,238,pre
537882,15079,2010-12-09 09:25:00,141.95,45,pre
537883,14437,2010-12-09 09:27:00,63.0,60,pre
537884,15694,2010-12-09 09:30:00,525.93,111,pre
537885,12942,2010-12-09 09:34:00,258.75,69,pre
537886,15660,2010-12-09 09:49:00,209.29999999999998,110,pre
537887,18092,2010-12-09 10:00:00,1485.72,532,pre
537888,15358,2010-12-09 10:04:00,524.35,440,pre
537889,13319,2010-12-09 10:04:00,670.48,260,pre
537890,15358,2010-12-09 10:04:00,100.19999999999999,36,pre
537891,13319,2010-12-09 10:05:00,88.8,36,pre
537892,12481,2010-12-09 10:13:00,159.38,85,pre
537894,12621,2010-12-09 10:16:00,464.61,227,pre
537895,14299,2010-12-09 10:30:00,429.24,92,pre
537896,18071,2010-12-09 10:33:00,258.95,157,pre
537897,12683,2010-12-09 10:37:00,213.88,107,pre
537898,17377,2010-12-09 10:42:00,364.4,87,pre
537899,12755,2010-12-09 10:44:00,3794.3999999999996,1488,pre
537900,15983,2010-12-09 10:45:00,382.66,231,pre
537901,13854,2010-12-09 10:48:00,309.4,68,pre
537915,12797,2010-12-09 10:55:00,254.03,118,pre
537955,16782,2010-12-09 11:28:00,371.7,89,pre
537963,13369,2010-12-09 11:30:00,308.28000000000003,149,pre
537967,12494,2010-12-09 11:31:00,57.6,9,pre
537981,17857,2010-12-09 11:35:00,1335.2,2154,pre
537995,12712,2010-12-09 11:39:00,295.1,84,pre
538000,12748,2010-12-09 11:44:00,101.9,17,pre
538002,14932,2010-12-09 11:48:00,363.53,80,pre
538003,12429,2010-12-09 12:05:00,1281.5,454,pre
538005,13090,2010-12-09 12:12:00,832.8,120,pre
538006,14987,2010-12-09 12:13:00,163.2,64,pre
538007,14355,2010-12-09 12:16:00,174.4,92,pre
538008,12683,2010-12-09 12:17:00,849.2,557,pre
538009,14911,2010-12-09 12:17:00,945.55,287,pre
538010,17526,2010-12-09 12:20:00,226.79999999999998,40,pre
538011,14896,2010-12-09 12:24:00,257.22,184,pre
538012,14527,2010-12-09 12:32:00,224.38,48,pre
538013,17062,2010-12-09 12:37:00,114.78999999999999,95,pre
538014,14440,2010-12-09 12:49:00,656.7,150,pre
538015,13240,2010-12-09 12:49:00,224.07,131,pre
538032,14479,2010-12-09 12:59:00,174.4,58,pre
538035,16065,2010-12-09 13:03:00,372.09,231,pre
538037,17430,2010-12-09 13:05:00,112.6,60,pre
538040,16520,2010-12-09 13:08:00,325.76,217,pre
538048,15945,2010-12-09 13:14:00,181.0,52,pre
538049,12748,2010-12-09 13:21:00,18.4,8,pre
538050,12748,2010-12-09 13:22:00,15.9,2,pre
538051,18041,2010-12-09 13:24:00,205.35,154,pre
538053,15856,2010-12-09 13:34:00,1571.32,675,pre
538056,17198,2010-12-09 13:34:00,249.65,118,pre
538057,13102,2010-12-09 13:38:00,316.82,210,pre
538063,18102,2010-12-09 13:44:00,1914.2400000000002,96,pre
538064,15271,2010-12-09 13:47:00,111.75,78,pre
538065,13982,2010-12-09 13:57:00,428.6,208,pre
538067,15288,2010-12-09 13:59:00,165.65,66,pre
538068,17978,2010-12-09 14:05:00,300.91999999999996,499,pre
538069,16795,2010-12-09 14:08:00,414.88,239,pre
538070,16519,2010-12-09 14:08:00,103.7,24,pre
538073,17816,2010-12-09 14:10:00,16.21,16,pre
538076,15311,2010-12-09 14:15:00,272.36,141,pre
538077,14667,2010-12-09 14:19:00,686.15,394,pre
538078,16255,2010-12-09 14:25:00,374.25,173,pre
538079,17671,2010-12-09 14:27:00,394.18,190,pre
538080,17646,2010-12-09 14:28:00,251.0,110,pre
538086,12872,2010-12-09 14:44:00,378.53000000000003,203,pre
538087,17339,2010-12-09 14:44:00,60.0,16,pre
538093,12682,2010-12-09 14:49:00,739.05,344,pre
538094,13117,2010-12-09 14:50:00,186.03,85,pre
538095,17097,2010-12-09 14:55:00,174.72,67,pre
538097,15192,2010-12-09 14:56:00,315.0,196,pre
538101,15380,2010-12-09 15:01:00,230.10000000000002,78,pre
538104,17950,2010-12-09 15:16:00,190.35,129,pre
538106,17950,2010-12-09 15:20:00,72.82000000000001,57,pre
538107,12826,2010-12-09 15:21:00,155.0,80,pre
538108,17456,2010-12-09 15:23:00,249.86,222,pre
538113,15811,2010-12-09 15:29:00,289.85,95,pre
538116,13327,2010-12-09 15:32:00,685.0,240,pre
538117,13327,2010-12-09 15:33:00,60.0,36,pre
538120,17017,2010-12-09 15:35:00,144.5,150,pre
538125,18225,2010-12-09 15:46:00,30.0,16,pre
538126,17838,2010-12-09 15:50:00,218.4,78,pre
538145,15211,2010-12-09 16:08:00,383.07,117,pre
538146,15596,2010-12-09 16:10:00,402.32,168,pre
538147,13090,2010-12-09 16:11:00,15.0,1,pre
538151,16163,2010-12-09 16:28:00,441.59999999999997,92,pre
538155,16907,2010-12-09 16:52:00,182.02,68,pre
538156,15555,2010-12-09 16:53:00,620.35,202,pre
538157,17576,2010-12-09 16:57:00,119.65,57,pre
538163,17841,2010-12-09 17:27:00,257.95,116,pre
538165,14031,2010-12-09 17:34:00,185.82,154,pre
538166,17965,2010-12-09 18:09:00,119.45,48,pre
538167,14713,2010-12-09 18:58:00,298.95,125,pre
538168,14702,2010-12-09 19:23:00,318.7,167,pre
538169,13230,2010-12-09 19:28:00,93.45,33,pre
538170,13969,2010-12-09 19:32:00,317.59000000000003,133,pre
538171,17530,2010-12-09 20:01:00,300.64,194,pre
538172,15805,2010-12-10 09:33:00,370.8,212,pre
538174,12471,2010-12-10 09:35:00,1982.41,1075,pre
538175,12471,2010-12-10 09:48:00,378.0,21,pre
538176,17675,2010-12-10 09:48:00,402.0,152,pre
538178,17696,2010-12-10 09:51:00,157.9,82,pre
538179,17696,2010-12-10 09:52:00,17.700000000000003,6,pre
538180,13418,2010-12-10 09:53:00,369.09999999999997,178,pre
538181,17076,2010-12-10 10:08:00,151.5,58,pre
538182,17827,2010-12-10 10:18:00,115.08000000000001,40,pre
538183,16265,2010-12-10 10:21:00,651.83,279,pre
538184,17880,2010-12-10 10:21:00,458.92,314,pre
538185,16265,2010-12-10 10:22:00,188.98,90,pre
538186,13000,2010-12-10 10:26:00,201.75,77,pre
538187,16499,2010-12-10 10:27:00,218.10000000000002,68,pre
538190,17790,2010-12-10 10:47:00,127.9,56,pre
538191,15061,2010-12-10 10:49:00,5375.28,1559,pre
538192,15061,2010-12-10 10:50:00,135.0,20,pre
538193,15061,2010-12-10 10:51:00,67.5,10,pre
538194,17790,2010-12-10 10:52:00,0.95,1,pre
538195,15061,2010-12-10 10:52:00,337.5,50,pre
538196,12731,2010-12-10 10:56:00,1071.9,418,pre
538197,14419,2010-12-10 10:56:00,124.1,55,pre
538198,17827,2010-12-10 11:01:00,919.8,659,pre
538199,14082,2010-12-10 11:02:00,182.25,110,pre
538200,17912,2010-12-10 11:11:00,95.25,57,pre
538201,15723,2010-12-10 11:12:00,203.1,87,pre
538202,14667,2010-12-10 11:19:00,274.73,187,pre
538203,13767,2010-12-10 11:21:00,186.6,116,pre
538204,16656,2010-12-10 11:23:00,428.76,396,pre
538205,12748,2010-12-10 11:24:00,336.15999999999997,272,pre
538206,17827,2010-12-10 11:31:00,236.92,44,pre
538207,12748,2010-12-10 11:33:00,271.47,260,pre
538208,14037,2010-12-10 11:39:00,111.8,34,pre
538209,12748,2010-12-10 11:42:00,185.06,104,pre
538210,14256,2010-12-10 11:44:00,523.86,302,pre
538211,17690,2010-12-10 11:47:00,239.70000000000002,60,pre
538216,14543,2010-12-10 11:51:00,254.4,40,pre
538240,16062,2010-12-10 12:00:00,247.56,124,pre
538248,18116,2010-12-10 12:14:00,139.68,73,pre
538250,18118,2010-12-10 12:20:00,132.65,59,pre
538252,16019,2010-12-10 12:29:00,219.1,60,pre
538255,14911,2010-12-10 12:33:00,1156.05,379,pre
538260,18178,2010-12-10 12:42:00,300.65000000000003,105,pre
538263,18065,2010-12-10 12:44:00,228.12,132,pre
538268,18065,2010-12-10 12:45:00,116.9,52,pre
538279,14952,2010-12-10 12:48:00,686.16,472,pre
538280,12748,2010-12-10 12:50:00,612.0999999999999,418,pre
538283,12748,2010-12-10 12:56:00,10.29,7,pre
538288,12748,2010-12-10 12:58:00,1.9,2,pre
538296,13148,2010-12-10 13:06:00,309.40000000000003,178,pre
538306,12989,2010-12-10 13:24:00,202.5,30,pre
538307,14667,2010-12-10 13:27:00,213.26,81,pre
538308,14107,2010-12-10 13:29:00,363.24,268,pre
538309,15881,2010-12-10 13:32:00,114.45000000000002,55,pre
538310,15529,2010-12-10 13:44:00,25.799999999999997,20,pre
538311,12785,2010-12-10 13:48:00,311.95,131,pre
538312,16727,2010-12-10 13:48:00,272.82,177,pre
538313,15514,2010-12-10 13:50:00,1136.3200000000002,322,pre
538327,15514,2010-12-10 13:58:00,401.92,226,pre
538342,15514,2010-12-10 14:04:00,39.949999999999996,47,pre
538343,13448,2010-12-10 14:29:00,385.58000000000004,170,pre
538345,13787,2010-12-10 14:45:00,106.4,56,pre
538346,17865,2010-12-10 14:53:00,756.45,387,pre
538347,17220,2010-12-10 14:54:00,317.5,83,pre
538352,16565,2010-12-10 15:21:00,173.7,46,pre
538353,13798,2010-12-10 15:31:00,3762.66,2420,pre
538354,16873,2010-12-10 15:45:00,2157.64,1040,pre
538355,17912,2010-12-10 15:49:00,9.9,2,pre
538356,14062,2010-12-10 15:56:00,966.62,712,pre
538361,17757,2010-12-10 16:36:00,158.0,59,pre
538363,18016,2010-12-10 17:14:00,156.65,65,pre
538364,14448,2010-12-10 17:26:00,102.35,44,pre
538365,17243,2010-12-12 10:11:00,338.6,102,pre
538366,18109,2010-12-12 10:47:00,275.3,44,pre
538367,14800,2010-12-12 10:48:00,664.01,635,pre
538368,15503,2010-12-12 10:57:00,147.09,74,pre
538369,17251,2010-12-12 11:06:00,283.28000000000003,110,pre
538370,16923,2010-12-12 11:06:00,550.5,218,pre
538371,15570,2010-12-12 11:07:00,350.24,197,pre
538374,14159,2010-12-12 11:17:00,193.22,114,pre
538378,14577,2010-12-12 11:26:00,346.90000000000003,131,pre
538379,17126,2010-12-12 11:26:00,212.6,88,pre
538382,17218,2010-12-12 11:37:00,214.24,84,pre
538397,12753,2010-12-12 11:44:00,3590.59,2409,pre
538403,17211,2010-12-12 11:46:00,324.22,196,pre
538409,17236,2010-12-12 11:49:00,126.28,67,pre
538417,16393,2010-12-12 11:54:00,106.75,51,pre
538418,17372,2010-12-12 12:00:00,172.71,128,pre
538419,16367,2010-12-12 12:01:00,170.91,91,pre
538420,12875,2010-12-12 12:03:00,293.76000000000005,1728,pre
538421,17917,2010-12-12 12:08:00,110.91,56,pre
538437,16010,2010-12-12 12:18:00,110.10000000000001,46,pre
538449,17085,2010-12-12 12:24:00,452.99,228,pre
538453,16779,2010-12-12 12:26:00,330.92,195,pre
538470,15224,2010-12-12 12:34:00,11.6,2,pre
538473,13668,2010-12-12 12:35:00,177.66,66,pre
538488,13715,2010-12-12 12:41:00,212.07999999999998,120,pre
538497,14684,2010-12-12 12:44:00,168.36,70,pre
538499,17819,2010-12-12 12:46:00,388.65,35,pre
538501,13715,2010-12-12 12:51:00,11.9,2,pre
538503,17188,2010-12-12 12:56:00,513.64,174,pre
538504,16011,2010-12-12 13:01:00,168.15,103,pre
538507,15547,2010-12-12 13:26:00,767.37,559,pre
538508,15998,2010-12-12 13:32:00,863.39,466,pre
538509,14413,2010-12-12 13:37:00,122.7,68,pre
538510,18004,2010-12-12 13:47:00,169.47,78,pre
538511,13959,2010-12-12 13:56:00,214.74,118,pre
538512,16665,2010-12-12 14:03:00,135.4,59,pre
538513,15454,2010-12-12 14:21:00,179.1,86,pre
538514,15044,2010-12-12 14:27:00,835.95,311,pre
538515,17937,2010-12-12 14:43:00,1393.56,564,pre
538516,14608,2010-12-12 14:49:00,204.0,48,pre
538517,17618,2010-12-12 16:05:00,320.28,161,pre
538518,14505,2010-12-12 16:14:00,1050.35,511,pre
538519,18037,2010-12-12 16:20:00,31.3,6,pre
538521,14180,2010-12-13 09:02:00,339.40000000000003,56,pre
538522,16210,2010-12-13 09:09:00,539.2,552,pre
538523,13198,2010-12-13 09:29:00,384.55,270,pre
538525,12540,2010-12-13 09:39:00,881.01,300,pre
538526,13225,2010-12-13 09:49:00,1206.72,864,pre
538527,15361,2010-12-13 09:52:00,418.92,336,pre
